"0","library(ggplot2)"
"0","colors <- c(""#E41A1C"", ""#377EB8"", ""#4DAF4A"", ""#984EA3"", ""#FF7F00"", ""#FFFF33"")"
"0",""
"0","# Create a box plot of SalePrice by MSZoning"
"0","ggplot(house, aes(x = factor(MSZoning), y = SalePrice, fill = factor(MSZoning))) +"
"0","  geom_boxplot(alpha = 0.8, color = ""black"", outlier.shape = NA) +"
"0","  scale_fill_manual(values = colors) +"
"0","  labs(x = ""MSZoning"", y = ""SalePrice"") +"
"0","  theme_minimal() +"
"0","  theme(axis.text.x = element_text(angle = 45, hjust = 1))"
