"0","factor_var <- factor(house$MSZoning, exclude = NULL)"
"0","numeric_labels <- as.integer(factor_var)"
"0","house$MSZoning = numeric_labels"
"0","print(house$MSZoning[1:10])"
"1"," [1]"
"1"," 3"
"1"," 4"
"1"," 4"
"1"," 4"
"1"," 4"
"1"," 4"
"1"," 4"
"1"," 4"
"1"," 4"
"1"," 4"
"1","
"
"0","categories <- levels(factor_var)"
"0","categories"
"1","[1]"
"1"," ""C (all)"""
"1"," ""FV""     "
"1"," ""RH""     "
"1"," ""RL""     "
"1"," ""RM""     "
"1","
"
"0","library(ggplot2)"
"0",""
"0","# bar plot after encoding"
"0","ggplot(house, aes(x = MSZoning)) +"
"0","  geom_bar() +"
"0","  labs(x = ""MSZoning"", y = ""Count"", title = ""Distribution of MSZoning Categories"")"
